 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
58368.0 55808.0 28160.0  0.0   577024.0   0.0    1398272.0   546859.0  5760.0 5511.1 640.0  603.8     406   18.363  15      7.949   26.312
58368.0 55808.0 28160.0  0.0   577024.0 299649.0 1398272.0   546859.0  5760.0 5511.1 640.0  603.8     406   18.363  15      7.949   26.312
58368.0 55808.0 28160.0 5056.0 577024.0 577024.0 1398272.0   551675.0  5760.0 5511.1 640.0  603.8     407   18.363  15      7.949   26.312
54272.0 55808.0  0.0   24192.0 577024.0 276729.1 1398272.0   575043.1  5760.0 5511.1 640.0  603.8     407   18.406  15      7.949   26.355
54272.0 55808.0 5056.0 24192.0 577024.0 577024.0 1398272.0   580283.1  5760.0 5511.1 640.0  603.8     408   18.406  15      7.949   26.355
54272.0 52224.0 24128.0  0.0   586752.0 258024.4 1398272.0   599283.1  5760.0 5511.1 640.0  603.8     408   18.463  15      7.949   26.412
54272.0 52224.0 24128.0  0.0   586752.0 574690.1 1398272.0   599283.1  5760.0 5511.1 640.0  603.8     409   18.463  15      7.949   26.412
50688.0 52224.0  0.0   24544.0 586752.0 203518.6 1398272.0   623459.1  5760.0 5511.1 640.0  603.8     409   18.520  15      7.949   26.469
50688.0 52224.0  0.0   24544.0 586752.0 344286.6 1398272.0   623459.1  5760.0 5511.1 640.0  603.8     409   18.520  15      7.949   26.469
50688.0 52224.0 1312.0 24544.0 586752.0 524841.4 1398272.0   627003.1  5760.0 5511.1 640.0  603.8     410   18.520  15      7.949   26.469
50688.0 50176.0 17406.9  0.0   592896.0 293623.0 1398272.0   721763.1  5760.0 5511.1 640.0  603.8     410   18.570  15      7.949   26.519
50688.0 50176.0 17406.9  0.0   592896.0 592896.0 1398272.0   721763.1  5760.0 5511.1 640.0  603.8     411   18.570  15      7.949   26.519
49664.0 50176.0  0.0   17328.0 592896.0 294895.2 1398272.0   738915.1  5760.0 5511.1 640.0  603.8     411   18.594  15      7.949   26.543
49664.0 50176.0 23136.0 17328.0 592896.0 592896.0 1398272.0   753259.2  5760.0 5511.1 640.0  603.8     412   18.594  15      7.949   26.543
46592.0 47616.0 26944.0  0.0   599040.0 298500.9 1398272.0   755723.2  5760.0 5511.1 640.0  603.8     412   18.629  15      7.949   26.578
46592.0 47616.0 26944.0 3872.0 599040.0 599040.0 1398272.0   761691.2  5760.0 5511.1 640.0  603.8     413   18.629  15      7.949   26.578
45568.0 47616.0  0.0   25280.0 599040.0 274948.8 1398272.0   782683.2  5760.0 5511.1 640.0  603.8     413   18.669  15      7.949   26.619
45568.0 47616.0  0.0   25280.0 599040.0 585760.9 1398272.0   782683.2  5760.0 5511.1 640.0  603.8     414   18.669  15      7.949   26.619
44544.0 44544.0 29216.0  0.0   605696.0 241930.3 1398272.0   807979.2  5760.0 5511.1 640.0  603.8     414   18.715  15      7.949   26.664
44544.0 44544.0 29216.0 2400.0 605696.0 605696.0 1398272.0   810339.2  5760.0 5511.1 640.0  603.8     415   18.715  15      7.949   26.664
43008.0 44544.0  0.0   25344.0 605696.0 278360.6 1398272.0   837195.2  5760.0 5511.1 640.0  603.8     415   18.761  15      7.949   26.710
43008.0 44544.0  0.0   25344.0 605696.0 593028.7 1398272.0   837195.2  5760.0 5511.1 640.0  603.8     416   18.761  15      7.949   26.710
41472.0 41472.0 25344.0  0.0   611328.0 232163.8 1398272.0   862563.2  5760.0 5511.1 640.0  603.8     416   18.815  15      7.949   26.764
41472.0 41472.0 25344.0  0.0   611328.0 513205.1 1398272.0   862563.2  5760.0 5511.1 640.0  603.8     416   18.815  15      7.949   26.764
46080.0 41472.0  0.0   41471.0 611328.0 24442.7  1398272.0   897211.2  5760.0 5511.1 640.0  603.8     417   18.887  15      7.949   26.836
46080.0 41472.0  0.0   41471.0 611328.0 206960.1 1398272.0   897211.2  5760.0 5511.1 640.0  603.8     417   18.887  15      7.949   26.836
46080.0 41472.0  0.0   41471.0 611328.0 480272.1 1398272.0   897211.2  5760.0 5511.1 640.0  603.8     417   18.887  15      7.949   26.836
46080.0 59392.0 8864.1  0.0   580096.0 139171.8 1398272.0   924443.3  5760.0 5511.1 640.0  603.8     418   18.918  15      7.949   26.867
46080.0 59392.0 8864.1  0.0   580096.0 429113.1 1398272.0   924443.3  5760.0 5511.1 640.0  603.8     418   18.918  15      7.949   26.867
57344.0 59392.0  0.0   25440.0 580096.0 127590.8 1398272.0   933027.3  5760.0 5511.1 640.0  603.8     419   18.946  15      7.949   26.895
57344.0 59392.0  0.0   25440.0 580096.0 440768.4 1398272.0   933027.3  5760.0 5511.1 640.0  603.8     419   18.946  15      7.949   26.895
50176.0 54784.0 26432.0  0.0   582144.0 128051.8 1398272.0   957459.3  5760.0 5511.1 640.0  603.8     420   18.986  15      7.949   26.935
50176.0 54784.0 26432.0  0.0   582144.0 442360.5 1398272.0   957459.3  5760.0 5511.1 640.0  603.8     420   18.986  15      7.949   26.935
52224.0 54784.0  0.0   28480.0 582144.0 104775.6 1398272.0   981867.3  5760.0 5511.1 640.0  603.8     421   19.030  15      7.949   26.979
52224.0 54784.0  0.0   28480.0 582144.0 419102.3 1398272.0   981867.3  5760.0 5511.1 640.0  603.8     421   19.030  15      7.949   26.979
47104.0 50688.0 24448.0  0.0   591872.0 94693.4  1398272.0  1010363.4  5760.0 5511.1 640.0  603.8     422   19.076  15      7.949   27.025
47104.0 50688.0 24448.0  0.0   591872.0 402447.7 1398272.0  1010363.4  5760.0 5511.1 640.0  603.8     422   19.076  15      7.949   27.025
48640.0 50688.0  0.0   24768.0 591872.0 47348.0  1398272.0  1034819.4  5760.0 5511.1 640.0  603.8     423   19.132  15      7.949   27.081
48640.0 50688.0  0.0   24768.0 591872.0 366946.1 1398272.0  1034819.4  5760.0 5511.1 640.0  603.8     423   19.132  15      7.949   27.081
44032.0 47104.0 24768.0  0.0   599552.0 11990.8  1398272.0  1059611.4  5760.0 5511.1 640.0  603.8     424   19.184  15      7.949   27.134
44032.0 47104.0 24768.0  0.0   599552.0 271987.7 1398272.0  1059611.4  5760.0 5511.1 640.0  603.8     424   19.184  15      7.949   27.134
44032.0 47104.0 24768.0  0.0   599552.0 384146.4 1398272.0  1059611.4  5760.0 5511.1 640.0  603.8     424   19.184  15      7.949   27.134
47104.0 47104.0  0.0   17102.9 599552.0   0.0    1398272.0  1146921.7  5760.0 5511.1 640.0  603.8     425   19.234  15      7.949   27.183
47104.0 47104.0  0.0   17102.9 599552.0 268090.8 1398272.0  1146921.7  5760.0 5511.1 640.0  603.8     425   19.234  15      7.949   27.183
47104.0 47104.0  0.0   17102.9 599552.0 577592.5 1398272.0  1146921.7  5760.0 5511.1 640.0  603.8     425   19.234  15      7.949   27.183
45056.0 46080.0 20464.0  0.0   604672.0 252763.7 1398272.0  1163801.8  5760.0 5511.1 640.0  603.8     426   19.262  15      7.949   27.211
45056.0 46080.0 20464.0  0.0   604672.0 553672.9 1398272.0  1163801.8  5760.0 5511.1 640.0  603.8     426   19.262  15      7.949   27.211
44544.0 46080.0  0.0   27456.0 604672.0 217014.2 1398272.0  1183521.8  5760.0 5511.1 640.0  603.8     427   19.300  15      7.949   27.249
44544.0 46080.0  0.0   27456.0 604672.0 518422.5 1398272.0  1183521.8  5760.0 5511.1 640.0  603.8     427   19.300  15      7.949   27.249
41984.0 43008.0 25504.0  0.0   608256.0 145690.4 1398272.0  1210993.9  5760.0 5511.1 640.0  603.8     428   19.354  15      7.949   27.303
41984.0 43008.0 25504.0  0.0   608256.0 451260.3 1398272.0  1210993.9  5760.0 5511.1 640.0  603.8     428   19.354  15      7.949   27.303
42496.0 43008.0  0.0   29568.0 608256.0 85045.7  1398272.0  1236537.9  5760.0 5511.1 640.0  603.8     429   19.407  15      7.949   27.356
42496.0 43008.0  0.0   29568.0 608256.0 400929.5 1398272.0  1236537.9  5760.0 5511.1 640.0  603.8     429   19.407  15      7.949   27.356
38912.0 40960.0 25472.0  0.0   613376.0 36771.8  1398272.0  1266105.9  5760.0 5511.1 640.0  603.8     430   19.463  15      7.949   27.413
38912.0 40960.0 25472.0  0.0   613376.0 355459.5 1398272.0  1266105.9  5760.0 5511.1 640.0  603.8     430   19.463  15      7.949   27.413
38912.0 40960.0 25472.0 19008.0 613376.0 613376.0 1398272.0  1284937.9  5760.0 5511.1 640.0  603.8     431   19.463  15      7.949   27.413
39424.0 40960.0  0.0   25696.0 613376.0 294259.2 1398272.0  1291585.9  5760.0 5511.1 640.0  603.8     431   19.524  15      7.949   27.473
39424.0 40960.0  0.0   25696.0 613376.0 514953.6 1398272.0  1291585.9  5760.0 5511.1 640.0  603.8     431   19.524  15      7.949   27.473
39424.0 40960.0 39423.0 25696.0 613376.0 589340.7 1398272.0  1312465.9  5760.0 5511.1 640.0  603.8     432   19.524  15      7.949   27.473
39424.0 60416.0 39423.0  0.0   578048.0 332389.7 1398272.0  1338657.9  5760.0 5511.1 640.0  603.8     432   19.602  15      7.949   27.552
39424.0 60416.0 39423.0  0.0   578048.0 525258.6 1398272.0  1338657.9  5760.0 5511.1 640.0  603.8     432   19.602  15      7.949   27.552
61440.0 11264.0  0.0    0.0   578048.0 137049.2 1260544.0   12382.4   5760.0 5511.1 640.0  603.8     433   19.629  16      8.020   27.649
61440.0 11264.0  0.0    0.0   578048.0 445410.1 1260544.0   12382.4   5760.0 5511.1 640.0  603.8     433   19.629  16      8.020   27.649
61440.0 58880.0 25376.0  0.0   578560.0 149239.8 1260544.0   12382.4   5760.0 5511.1 640.0  603.8     434   19.649  16      8.020   27.669
61440.0 58880.0 25376.0  0.0   578560.0 470680.2 1260544.0   12382.4   5760.0 5511.1 640.0  603.8     434   19.649  16      8.020   27.669
56832.0 26624.0  0.0   26368.0 578560.0 149654.9 1260544.0   36758.4   5760.0 5511.1 640.0  603.8     435   19.688  16      8.020   27.707
