n	3
h	20
t	3
N	3000
k	3
MV	5
ID	Strategy	Direction	ArriveTime	Velocity	Ladder
5360001	ChooseCrossingFastestStrategy	L2R	1625	5	1
4250001	ChooseCrossingFastestStrategy	R2L	1292	5	2
4250002	ChooseCrossingFastestStrategy	R2L	1293	5	2
5360003	ChooseCrossingFastestStrategy	R2L	1625	4	2
4250003	ChooseCrossingFastestStrategy	R2L	1294	2	2
5360002	ChooseCrossingFastestStrategy	L2R	1625	2	3
9800001	ChooseCrossingFastestStrategy	R2L	2957	2	2
8690001	ChooseCrossingFastestStrategy	R2L	2624	4	2
8690002	ChooseCrossingFastestStrategy	L2R	2624	1	1
9800003	ChooseCrossingFastestStrategy	R2L	2957	1	3
8690003	ChooseCrossingFastestStrategy	L2R	2625	5	1
9800002	ChooseCrossingFastestStrategy	L2R	2957	3	1
2710001	ChooseCrossingFastestStrategy	L2R	830	5	1
3820002	ChooseCrossingFastestStrategy	R2L	1164	2	2
3820003	ChooseCrossingFastestStrategy	L2R	1163	3	1
2710003	ChooseCrossingFastestStrategy	L2R	832	1	1
2710002	ChooseCrossingFastestStrategy	L2R	831	2	1
3820001	ChooseCrossingFastestStrategy	R2L	1163	2	2
7150001	ChooseCrossingFastestStrategy	R2L	2162	4	2
8260002	ChooseCrossingFastestStrategy	L2R	2496	1	1
8260003	ChooseCrossingFastestStrategy	R2L	2495	5	2
7150003	ChooseCrossingFastestStrategy	R2L	2164	3	2
7150002	ChooseCrossingFastestStrategy	R2L	2163	3	2
8260001	ChooseCrossingFastestStrategy	L2R	2495	4	1
150002	ChooseCrossingFastestStrategy	R2L	63	3	3
1260003	ChooseCrossingFastestStrategy	L2R	396	5	1
150003	ChooseCrossingFastestStrategy	L2R	62	3	1
1260002	ChooseCrossingFastestStrategy	R2L	395	2	2
1260001	ChooseCrossingFastestStrategy	L2R	395	4	1
150001	ChooseCrossingFastestStrategy	R2L	62	3	3
3480001	ChooseCrossingFastestStrategy	L2R	1061	4	1
4590002	ChooseCrossingFastestStrategy	R2L	1395	1	2
5700002	ChooseCrossingFastestStrategy	L2R	1727	1	3
6810003	ChooseCrossingFastestStrategy	R2L	2061	4	2
2370001	ChooseCrossingFastestStrategy	R2L	728	2	2
4590003	ChooseCrossingFastestStrategy	L2R	1394	2	1
5700003	ChooseCrossingFastestStrategy	L2R	1728	1	1
6810002	ChooseCrossingFastestStrategy	R2L	2060	2	2
2370002	ChooseCrossingFastestStrategy	L2R	728	2	1
3480003	ChooseCrossingFastestStrategy	R2L	1061	3	2
6810001	ChooseCrossingFastestStrategy	L2R	2060	3	1
2370003	ChooseCrossingFastestStrategy	R2L	728	5	3
3480002	ChooseCrossingFastestStrategy	L2R	1061	3	3
4590001	ChooseCrossingFastestStrategy	R2L	1394	1	2
5700001	ChooseCrossingFastestStrategy	L2R	1727	1	1
9030001	ChooseCrossingFastestStrategy	R2L	2726	2	2
7920001	ChooseCrossingFastestStrategy	R2L	2393	5	2
7920002	ChooseCrossingFastestStrategy	L2R	2393	4	1
9030003	ChooseCrossingFastestStrategy	R2L	2726	3	3
7920003	ChooseCrossingFastestStrategy	L2R	2394	1	1
9030002	ChooseCrossingFastestStrategy	L2R	2726	3	1
3390003	ChooseCrossingFastestStrategy	L2R	1035	2	1
9530001	ChooseCrossingFastestStrategy	R2L	2876	5	2
3390002	ChooseCrossingFastestStrategy	L2R	1034	5	3
3390001	ChooseCrossingFastestStrategy	L2R	1034	3	1
9530003	ChooseCrossingFastestStrategy	R2L	2876	3	3
9530002	ChooseCrossingFastestStrategy	L2R	2876	5	1
4840001	ChooseCrossingFastestStrategy	L2R	1469	3	1
4840003	ChooseCrossingFastestStrategy	L2R	1470	2	1
4840002	ChooseCrossingFastestStrategy	L2R	1469	3	3
6290003	ChooseCrossingFastestStrategy	R2L	1905	2	2
6290002	ChooseCrossingFastestStrategy	L2R	1904	4	1
6290001	ChooseCrossingFastestStrategy	R2L	1904	1	2
490003	ChooseCrossingFastestStrategy	R2L	164	1	3
6630001	ChooseCrossingFastestStrategy	L2R	2006	1	1
7740002	ChooseCrossingFastestStrategy	L2R	2339	3	3
490002	ChooseCrossingFastestStrategy	R2L	164	3	2
7740003	ChooseCrossingFastestStrategy	L2R	2340	5	1
490001	ChooseCrossingFastestStrategy	L2R	164	3	1
6630003	ChooseCrossingFastestStrategy	L2R	2006	1	3
6630002	ChooseCrossingFastestStrategy	R2L	2006	4	2
7740001	ChooseCrossingFastestStrategy	L2R	2339	4	1
1600001	ChooseCrossingFastestStrategy	L2R	497	3	1
1600002	ChooseCrossingFastestStrategy	R2L	497	2	2
1600003	ChooseCrossingFastestStrategy	R2L	497	4	3
8420001	ChooseCrossingFastestStrategy	L2R	2543	5	1
8420002	ChooseCrossingFastestStrategy	L2R	2544	1	1
8420003	ChooseCrossingFastestStrategy	L2R	2545	3	1
9870002	ChooseCrossingFastestStrategy	R2L	2978	3	2
9870003	ChooseCrossingFastestStrategy	L2R	2979	3	1
9870001	ChooseCrossingFastestStrategy	L2R	2978	1	1
5180003	ChooseCrossingFastestStrategy	L2R	1571	2	3
5180002	ChooseCrossingFastestStrategy	L2R	1571	2	1
5180001	ChooseCrossingFastestStrategy	R2L	1571	1	2
7400001	ChooseCrossingFastestStrategy	L2R	2237	5	1
7400002	ChooseCrossingFastestStrategy	L2R	2238	4	1
7400003	ChooseCrossingFastestStrategy	L2R	2239	2	1
1940001	ChooseCrossingFastestStrategy	L2R	599	3	1
3050002	ChooseCrossingFastestStrategy	L2R	932	4	1
4160003	ChooseCrossingFastestStrategy	L2R	1265	4	1
830001	ChooseCrossingFastestStrategy	L2R	266	1	1
3050003	ChooseCrossingFastestStrategy	L2R	932	1	3
4160002	ChooseCrossingFastestStrategy	R2L	1266	4	2
830002	ChooseCrossingFastestStrategy	R2L	266	1	2
1940003	ChooseCrossingFastestStrategy	L2R	601	5	1
4160001	ChooseCrossingFastestStrategy	R2L	1265	2	2
830003	ChooseCrossingFastestStrategy	L2R	267	4	1
1940002	ChooseCrossingFastestStrategy	L2R	600	5	1
3050001	ChooseCrossingFastestStrategy	R2L	932	2	2
1170001	ChooseCrossingFastestStrategy	R2L	368	3	2
1170003	ChooseCrossingFastestStrategy	R2L	369	3	2
1170002	ChooseCrossingFastestStrategy	R2L	368	3	3
2620003	ChooseCrossingFastestStrategy	L2R	804	5	1
5610001	ChooseCrossingFastestStrategy	R2L	1700	4	2
8760001	ChooseCrossingFastestStrategy	R2L	2645	1	2
2620002	ChooseCrossingFastestStrategy	R2L	803	2	2
2620001	ChooseCrossingFastestStrategy	L2R	803	2	1
5610003	ChooseCrossingFastestStrategy	R2L	1701	1	2
8760003	ChooseCrossingFastestStrategy	R2L	2645	2	3
5610002	ChooseCrossingFastestStrategy	L2R	1700	5	1
8760002	ChooseCrossingFastestStrategy	L2R	2645	1	1
7060003	ChooseCrossingFastestStrategy	L2R	2135	4	1
7060002	ChooseCrossingFastestStrategy	R2L	2136	1	2
7060001	ChooseCrossingFastestStrategy	R2L	2135	1	2
4070002	ChooseCrossingFastestStrategy	R2L	1239	5	2
4070003	ChooseCrossingFastestStrategy	R2L	1240	3	2
4070001	ChooseCrossingFastestStrategy	R2L	1238	1	2
2280002	ChooseCrossingFastestStrategy	R2L	701	3	2
60001	ChooseCrossingFastestStrategy	R2L	35	3	3
2280003	ChooseCrossingFastestStrategy	L2R	702	5	1
60002	ChooseCrossingFastestStrategy	L2R	35	5	1
60003	ChooseCrossingFastestStrategy	R2L	36	4	3
2280001	ChooseCrossingFastestStrategy	L2R	701	4	1
1510003	ChooseCrossingFastestStrategy	R2L	471	2	2
6720002	ChooseCrossingFastestStrategy	L2R	2033	1	1
1510002	ChooseCrossingFastestStrategy	R2L	470	5	3
4500001	ChooseCrossingFastestStrategy	L2R	1367	5	1
6720003	ChooseCrossingFastestStrategy	R2L	2034	5	2
1510001	ChooseCrossingFastestStrategy	R2L	470	2	2
4500002	ChooseCrossingFastestStrategy	R2L	1367	5	2
4500003	ChooseCrossingFastestStrategy	L2R	1367	4	3
6720001	ChooseCrossingFastestStrategy	R2L	2033	2	2
5950002	ChooseCrossingFastestStrategy	R2L	1803	5	2
9100002	ChooseCrossingFastestStrategy	R2L	2747	1	3
3730001	ChooseCrossingFastestStrategy	R2L	1137	4	2
5950003	ChooseCrossingFastestStrategy	R2L	1804	1	2
9100003	ChooseCrossingFastestStrategy	L2R	2747	3	1
3730002	ChooseCrossingFastestStrategy	R2L	1138	4	2
3730003	ChooseCrossingFastestStrategy	L2R	1136	2	1
5950001	ChooseCrossingFastestStrategy	R2L	1802	1	2
9100001	ChooseCrossingFastestStrategy	R2L	2747	3	2
8170001	ChooseCrossingFastestStrategy	L2R	2468	1	1
8170002	ChooseCrossingFastestStrategy	R2L	2468	5	2
8170003	ChooseCrossingFastestStrategy	L2R	2469	4	1
6540003	ChooseCrossingFastestStrategy	R2L	1980	3	2
6540002	ChooseCrossingFastestStrategy	L2R	1979	4	1
6540001	ChooseCrossingFastestStrategy	R2L	1979	4	2
400002	ChooseCrossingFastestStrategy	R2L	137	4	2
400003	ChooseCrossingFastestStrategy	R2L	137	3	3
400001	ChooseCrossingFastestStrategy	L2R	137	5	1
7990001	ChooseCrossingFastestStrategy	L2R	2414	2	1
7990003	ChooseCrossingFastestStrategy	L2R	2416	5	1
7990002	ChooseCrossingFastestStrategy	L2R	2415	2	1
9280001	ChooseCrossingFastestStrategy	L2R	2801	2	1
1850001	ChooseCrossingFastestStrategy	R2L	572	4	2
1850002	ChooseCrossingFastestStrategy	R2L	572	3	3
9280003	ChooseCrossingFastestStrategy	R2L	2801	2	2
1850003	ChooseCrossingFastestStrategy	L2R	572	5	1
9280002	ChooseCrossingFastestStrategy	L2R	2801	4	1
2190001	ChooseCrossingFastestStrategy	L2R	674	3	1
3300002	ChooseCrossingFastestStrategy	R2L	1008	5	2
3300003	ChooseCrossingFastestStrategy	L2R	1007	2	1
2190003	ChooseCrossingFastestStrategy	R2L	674	2	2
2190002	ChooseCrossingFastestStrategy	L2R	675	2	1
3300001	ChooseCrossingFastestStrategy	R2L	1007	1	2
5090001	ChooseCrossingFastestStrategy	L2R	1544	1	1
6200002	ChooseCrossingFastestStrategy	R2L	1878	3	2
6200003	ChooseCrossingFastestStrategy	R2L	1879	4	2
5090003	ChooseCrossingFastestStrategy	L2R	1545	4	1
5090002	ChooseCrossingFastestStrategy	L2R	1544	3	3
6200001	ChooseCrossingFastestStrategy	R2L	1877	3	2
5430002	ChooseCrossingFastestStrategy	R2L	1646	2	2
5430003	ChooseCrossingFastestStrategy	L2R	1646	2	3
5430001	ChooseCrossingFastestStrategy	L2R	1646	2	1
7650001	ChooseCrossingFastestStrategy	L2R	2312	2	1
7650002	ChooseCrossingFastestStrategy	L2R	2312	1	3
7650003	ChooseCrossingFastestStrategy	R2L	2312	1	2
740003	ChooseCrossingFastestStrategy	R2L	239	2	3
740002	ChooseCrossingFastestStrategy	L2R	239	3	1
740001	ChooseCrossingFastestStrategy	R2L	239	3	2
2960001	ChooseCrossingFastestStrategy	R2L	905	3	2
2960003	ChooseCrossingFastestStrategy	L2R	905	5	3
2960002	ChooseCrossingFastestStrategy	L2R	905	4	1
8510001	ChooseCrossingFastestStrategy	R2L	2570	1	2
9620002	ChooseCrossingFastestStrategy	R2L	2903	5	2
9620003	ChooseCrossingFastestStrategy	L2R	2904	5	1
8510003	ChooseCrossingFastestStrategy	R2L	2571	2	2
8510002	ChooseCrossingFastestStrategy	R2L	2570	2	3
9620001	ChooseCrossingFastestStrategy	L2R	2903	2	1
4410003	ChooseCrossingFastestStrategy	R2L	1340	1	2
1080001	ChooseCrossingFastestStrategy	R2L	341	2	2
4410002	ChooseCrossingFastestStrategy	L2R	1340	2	1
1080002	ChooseCrossingFastestStrategy	R2L	341	3	3
4410001	ChooseCrossingFastestStrategy	L2R	1330	4	3
1080003	ChooseCrossingFastestStrategy	R2L	342	5	2
8850003	ChooseCrossingFastestStrategy	L2R	2674	3	1
9960003	ChooseCrossingFastestStrategy	L2R	3006	1	1
5520001	ChooseCrossingFastestStrategy	R2L	1673	3	2
8850002	ChooseCrossingFastestStrategy	L2R	2673	5	1
9960002	ChooseCrossingFastestStrategy	L2R	3005	1	1
5520002	ChooseCrossingFastestStrategy	R2L	1674	1	2
8850001	ChooseCrossingFastestStrategy	L2R	2672	5	1
9960001	ChooseCrossingFastestStrategy	R2L	3005	3	2
5520003	ChooseCrossingFastestStrategy	L2R	1673	3	1
2870003	ChooseCrossingFastestStrategy	L2R	879	1	1
2870002	ChooseCrossingFastestStrategy	L2R	878	4	3
2870001	ChooseCrossingFastestStrategy	L2R	878	4	1
7310003	ChooseCrossingFastestStrategy	R2L	2211	2	2
3980001	ChooseCrossingFastestStrategy	R2L	1211	2	2
7310002	ChooseCrossingFastestStrategy	R2L	2210	4	3
3980002	ChooseCrossingFastestStrategy	L2R	1211	1	1
7310001	ChooseCrossingFastestStrategy	R2L	2210	3	2
3980003	ChooseCrossingFastestStrategy	L2R	1211	2	3
1420001	ChooseCrossingFastestStrategy	R2L	443	4	2
2530002	ChooseCrossingFastestStrategy	R2L	776	3	3
3640003	ChooseCrossingFastestStrategy	R2L	1109	4	2
310001	ChooseCrossingFastestStrategy	R2L	110	3	2
2530003	ChooseCrossingFastestStrategy	L2R	776	1	1
3640002	ChooseCrossingFastestStrategy	L2R	1109	3	3
310002	ChooseCrossingFastestStrategy	L2R	110	5	1
1420003	ChooseCrossingFastestStrategy	L2R	443	3	1
3640001	ChooseCrossingFastestStrategy	L2R	1109	3	1
310003	ChooseCrossingFastestStrategy	R2L	110	1	3
1420002	ChooseCrossingFastestStrategy	R2L	443	2	3
2530001	ChooseCrossingFastestStrategy	R2L	776	4	2
5860001	ChooseCrossingFastestStrategy	R2L	1775	1	2
6970002	ChooseCrossingFastestStrategy	L2R	2108	5	3
8080003	ChooseCrossingFastestStrategy	L2R	2442	4	1
4750001	ChooseCrossingFastestStrategy	L2R	1442	5	1
6970003	ChooseCrossingFastestStrategy	R2L	2108	1	2
8080002	ChooseCrossingFastestStrategy	L2R	2441	5	1
4750002	ChooseCrossingFastestStrategy	R2L	1442	4	2
5860003	ChooseCrossingFastestStrategy	R2L	1777	1	2
8080001	ChooseCrossingFastestStrategy	R2L	2441	4	2
4750003	ChooseCrossingFastestStrategy	R2L	1443	5	2
5860002	ChooseCrossingFastestStrategy	R2L	1776	1	2
6970001	ChooseCrossingFastestStrategy	L2R	2108	4	1
9190001	ChooseCrossingFastestStrategy	R2L	2774	2	2
9190002	ChooseCrossingFastestStrategy	R2L	2774	3	3
9190003	ChooseCrossingFastestStrategy	R2L	2775	4	2
9690003	ChooseCrossingFastestStrategy	L2R	2925	3	1
2100001	ChooseCrossingFastestStrategy	L2R	647	4	1
9690002	ChooseCrossingFastestStrategy	L2R	2924	2	1
2100002	ChooseCrossingFastestStrategy	R2L	647	3	2
9690001	ChooseCrossingFastestStrategy	R2L	2924	5	2
2100003	ChooseCrossingFastestStrategy	R2L	647	3	3
3550002	ChooseCrossingFastestStrategy	L2R	1082	2	3
3550003	ChooseCrossingFastestStrategy	R2L	1082	1	2
3550001	ChooseCrossingFastestStrategy	L2R	1082	4	1
5000001	ChooseCrossingFastestStrategy	R2L	1518	3	2
5000002	ChooseCrossingFastestStrategy	L2R	1517	3	1
5000003	ChooseCrossingFastestStrategy	L2R	1517	5	3
6790003	ChooseCrossingFastestStrategy	R2L	2055	1	2
6790002	ChooseCrossingFastestStrategy	R2L	2054	2	2
6790001	ChooseCrossingFastestStrategy	L2R	2054	3	1
650001	ChooseCrossingFastestStrategy	L2R	212	1	1
1760002	ChooseCrossingFastestStrategy	R2L	545	3	2
1760003	ChooseCrossingFastestStrategy	R2L	546	1	2
7900001	ChooseCrossingFastestStrategy	R2L	2387	2	2
650003	ChooseCrossingFastestStrategy	L2R	214	4	1
7900002	ChooseCrossingFastestStrategy	R2L	2387	4	3
650002	ChooseCrossingFastestStrategy	L2R	213	5	1
1760001	ChooseCrossingFastestStrategy	L2R	529	5	3
7900003	ChooseCrossingFastestStrategy	L2R	2387	1	1
8580002	ChooseCrossingFastestStrategy	L2R	2592	1	1
3210001	ChooseCrossingFastestStrategy	R2L	980	2	2
8580003	ChooseCrossingFastestStrategy	L2R	2593	2	1
3210002	ChooseCrossingFastestStrategy	R2L	981	1	2
3210003	ChooseCrossingFastestStrategy	R2L	982	2	2
8580001	ChooseCrossingFastestStrategy	L2R	2591	1	1
5340001	ChooseCrossingFastestStrategy	R2L	1619	1	2
6450002	ChooseCrossingFastestStrategy	R2L	1953	3	2
7560003	ChooseCrossingFastestStrategy	L2R	2286	4	1
4230001	ChooseCrossingFastestStrategy	L2R	1286	1	1
6450003	ChooseCrossingFastestStrategy	L2R	1952	5	1
7560002	ChooseCrossingFastestStrategy	L2R	2285	4	1
4230002	ChooseCrossingFastestStrategy	R2L	1286	5	2
5340003	ChooseCrossingFastestStrategy	R2L	1621	2	2
7560001	ChooseCrossingFastestStrategy	R2L	2285	2	2
4230003	ChooseCrossingFastestStrategy	L2R	1286	2	3
5340002	ChooseCrossingFastestStrategy	R2L	1620	5	2
6450001	ChooseCrossingFastestStrategy	R2L	1952	3	2
990003	ChooseCrossingFastestStrategy	R2L	315	2	2
990002	ChooseCrossingFastestStrategy	R2L	314	3	3
990001	ChooseCrossingFastestStrategy	R2L	314	3	2
4320001	ChooseCrossingFastestStrategy	R2L	1313	2	2
4320003	ChooseCrossingFastestStrategy	L2R	1313	4	1
4320002	ChooseCrossingFastestStrategy	R2L	1314	2	2
1330001	ChooseCrossingFastestStrategy	R2L	416	3	2
1330002	ChooseCrossingFastestStrategy	L2R	416	1	1
1330003	ChooseCrossingFastestStrategy	L2R	417	1	1
2780002	ChooseCrossingFastestStrategy	L2R	851	3	3
2780003	ChooseCrossingFastestStrategy	R2L	851	2	2
5770001	ChooseCrossingFastestStrategy	R2L	1748	3	2
8920001	ChooseCrossingFastestStrategy	R2L	2693	5	2
5770002	ChooseCrossingFastestStrategy	L2R	1748	3	1
8920002	ChooseCrossingFastestStrategy	L2R	2693	1	1
2780001	ChooseCrossingFastestStrategy	L2R	851	4	1
5770003	ChooseCrossingFastestStrategy	L2R	1748	4	3
8920003	ChooseCrossingFastestStrategy	L2R	2694	2	1
7220002	ChooseCrossingFastestStrategy	L2R	2183	2	1
7220003	ChooseCrossingFastestStrategy	L2R	2184	3	1
7220001	ChooseCrossingFastestStrategy	R2L	2183	3	2
220003	ChooseCrossingFastestStrategy	L2R	84	3	1
220002	ChooseCrossingFastestStrategy	R2L	83	1	2
220001	ChooseCrossingFastestStrategy	L2R	83	4	1
2440001	ChooseCrossingFastestStrategy	L2R	749	4	1
4660003	ChooseCrossingFastestStrategy	L2R	1415	1	1
4660002	ChooseCrossingFastestStrategy	R2L	1416	1	2
2440003	ChooseCrossingFastestStrategy	L2R	750	5	1
4660001	ChooseCrossingFastestStrategy	R2L	1415	5	2
2440002	ChooseCrossingFastestStrategy	L2R	750	3	1
1670001	ChooseCrossingFastestStrategy	L2R	518	5	1
3890003	ChooseCrossingFastestStrategy	R2L	1185	1	2
3890002	ChooseCrossingFastestStrategy	R2L	1184	3	2
6880001	ChooseCrossingFastestStrategy	R2L	2081	2	2
1670003	ChooseCrossingFastestStrategy	L2R	520	3	1
3890001	ChooseCrossingFastestStrategy	L2R	1184	4	1
6880002	ChooseCrossingFastestStrategy	R2L	2082	1	2
1670002	ChooseCrossingFastestStrategy	L2R	519	4	1
6880003	ChooseCrossingFastestStrategy	L2R	2081	4	1
6110001	ChooseCrossingFastestStrategy	L2R	1850	4	1
8330003	ChooseCrossingFastestStrategy	R2L	2516	5	2
9260001	ChooseCrossingFastestStrategy	L2R	2795	2	1
8330002	ChooseCrossingFastestStrategy	L2R	2517	1	1
6110003	ChooseCrossingFastestStrategy	R2L	1851	1	2
8330001	ChooseCrossingFastestStrategy	L2R	2516	4	1
9260003	ChooseCrossingFastestStrategy	R2L	2795	5	2
6110002	ChooseCrossingFastestStrategy	R2L	1850	4	2
9260002	ChooseCrossingFastestStrategy	L2R	2796	1	1
5250001	ChooseCrossingFastestStrategy	L2R	1592	1	1
5250002	ChooseCrossingFastestStrategy	L2R	1592	4	3
5250003	ChooseCrossingFastestStrategy	L2R	1593	4	1
6700002	ChooseCrossingFastestStrategy	L2R	2027	1	1
6700003	ChooseCrossingFastestStrategy	R2L	2028	5	2
6700001	ChooseCrossingFastestStrategy	R2L	2027	4	2
560001	ChooseCrossingFastestStrategy	R2L	185	1	2
560002	ChooseCrossingFastestStrategy	L2R	185	4	1
560003	ChooseCrossingFastestStrategy	L2R	186	5	1
2010002	ChooseCrossingFastestStrategy	R2L	620	3	3
2010003	ChooseCrossingFastestStrategy	L2R	620	4	1
8150001	ChooseCrossingFastestStrategy	R2L	2462	5	2
8150002	ChooseCrossingFastestStrategy	L2R	2462	4	1
2010001	ChooseCrossingFastestStrategy	R2L	620	3	2
8150003	ChooseCrossingFastestStrategy	R2L	2462	1	3
2350003	ChooseCrossingFastestStrategy	L2R	722	1	1
2350002	ChooseCrossingFastestStrategy	R2L	722	1	3
9440001	ChooseCrossingFastestStrategy	R2L	2849	5	2
2350001	ChooseCrossingFastestStrategy	R2L	722	3	2
9440002	ChooseCrossingFastestStrategy	R2L	2849	4	3
9440003	ChooseCrossingFastestStrategy	R2L	2850	5	2
3460001	ChooseCrossingFastestStrategy	R2L	1055	2	2
3460002	ChooseCrossingFastestStrategy	R2L	1056	4	2
3460003	ChooseCrossingFastestStrategy	L2R	1055	1	1
6360001	ChooseCrossingFastestStrategy	R2L	1925	1	2
6360003	ChooseCrossingFastestStrategy	L2R	1925	2	3
6360002	ChooseCrossingFastestStrategy	L2R	1925	4	1
5590001	ChooseCrossingFastestStrategy	L2R	1694	2	1
7810003	ChooseCrossingFastestStrategy	R2L	2361	5	2
7810002	ChooseCrossingFastestStrategy	R2L	2360	3	2
5590003	ChooseCrossingFastestStrategy	R2L	1695	3	2
7810001	ChooseCrossingFastestStrategy	L2R	2360	4	1
5590002	ChooseCrossingFastestStrategy	R2L	1694	3	2
900001	ChooseCrossingFastestStrategy	L2R	287	5	1
3120003	ChooseCrossingFastestStrategy	R2L	953	3	2
3120002	ChooseCrossingFastestStrategy	L2R	953	3	3
900003	ChooseCrossingFastestStrategy	L2R	289	2	1
3120001	ChooseCrossingFastestStrategy	L2R	953	1	1
900002	ChooseCrossingFastestStrategy	L2R	288	1	1
9780001	ChooseCrossingFastestStrategy	R2L	2951	2	2
8670001	ChooseCrossingFastestStrategy	R2L	2618	1	2
8670002	ChooseCrossingFastestStrategy	L2R	2618	5	1
9780003	ChooseCrossingFastestStrategy	R2L	2952	4	2
8670003	ChooseCrossingFastestStrategy	L2R	2619	1	1
9780002	ChooseCrossingFastestStrategy	R2L	2951	4	3
7470001	ChooseCrossingFastestStrategy	R2L	2258	4	2
7470003	ChooseCrossingFastestStrategy	L2R	2258	3	1
7470002	ChooseCrossingFastestStrategy	R2L	2258	5	3
130001	ChooseCrossingFastestStrategy	R2L	56	1	3
1240002	ChooseCrossingFastestStrategy	R2L	389	4	3
1240003	ChooseCrossingFastestStrategy	R2L	390	1	2
130003	ChooseCrossingFastestStrategy	R2L	57	2	3
130002	ChooseCrossingFastestStrategy	R2L	59	3	3
1240001	ChooseCrossingFastestStrategy	R2L	389	2	2
4570001	ChooseCrossingFastestStrategy	L2R	1388	5	1
5680002	ChooseCrossingFastestStrategy	L2R	1721	4	1
5680003	ChooseCrossingFastestStrategy	L2R	1721	1	3
4570003	ChooseCrossingFastestStrategy	L2R	1389	2	1
4570002	ChooseCrossingFastestStrategy	L2R	1388	3	3
5680001	ChooseCrossingFastestStrategy	R2L	1721	5	2
9010001	ChooseCrossingFastestStrategy	R2L	2720	5	2
9010003	ChooseCrossingFastestStrategy	R2L	2721	2	2
9010002	ChooseCrossingFastestStrategy	R2L	2720	2	3
3030002	ChooseCrossingFastestStrategy	L2R	926	3	3
4140003	ChooseCrossingFastestStrategy	R2L	1259	3	2
3030003	ChooseCrossingFastestStrategy	L2R	927	4	1
4140002	ChooseCrossingFastestStrategy	L2R	1259	4	3
4140001	ChooseCrossingFastestStrategy	L2R	1259	4	1
3030001	ChooseCrossingFastestStrategy	L2R	926	3	1
470003	ChooseCrossingFastestStrategy	L2R	159	1	1
470002	ChooseCrossingFastestStrategy	L2R	158	1	1
470001	ChooseCrossingFastestStrategy	R2L	158	3	2
2690001	ChooseCrossingFastestStrategy	R2L	825	2	2
3800001	ChooseCrossingFastestStrategy	L2R	1157	3	1
4910002	ChooseCrossingFastestStrategy	L2R	1490	1	3
6020003	ChooseCrossingFastestStrategy	L2R	1823	4	3
1580001	ChooseCrossingFastestStrategy	R2L	491	4	3
4910003	ChooseCrossingFastestStrategy	L2R	1491	4	1
6020002	ChooseCrossingFastestStrategy	R2L	1823	5	2
1580002	ChooseCrossingFastestStrategy	R2L	491	5	2
2690003	ChooseCrossingFastestStrategy	R2L	825	1	3
3800003	ChooseCrossingFastestStrategy	L2R	1158	4	1
6020001	ChooseCrossingFastestStrategy	L2R	1823	4	1
1580003	ChooseCrossingFastestStrategy	R2L	491	3	3
2690002	ChooseCrossingFastestStrategy	R2L	824	3	2
3800002	ChooseCrossingFastestStrategy	L2R	1157	2	3
4910001	ChooseCrossingFastestStrategy	L2R	1490	4	1
8240001	ChooseCrossingFastestStrategy	R2L	2489	2	2
9350002	ChooseCrossingFastestStrategy	L2R	2823	1	1
7130001	ChooseCrossingFastestStrategy	R2L	2156	5	2
9350003	ChooseCrossingFastestStrategy	R2L	2822	4	2
7130002	ChooseCrossingFastestStrategy	R2L	2157	3	2
8240003	ChooseCrossingFastestStrategy	R2L	2490	5	2
7130003	ChooseCrossingFastestStrategy	L2R	2156	4	1
8240002	ChooseCrossingFastestStrategy	R2L	2489	1	3
9350001	ChooseCrossingFastestStrategy	L2R	2822	2	1
2260002	ChooseCrossingFastestStrategy	L2R	695	4	1
2260003	ChooseCrossingFastestStrategy	L2R	696	2	1
8400001	ChooseCrossingFastestStrategy	L2R	2537	1	1
8400002	ChooseCrossingFastestStrategy	R2L	2537	5	2
2260001	ChooseCrossingFastestStrategy	R2L	695	1	2
8400003	ChooseCrossingFastestStrategy	L2R	2538	2	1
9850002	ChooseCrossingFastestStrategy	L2R	2972	5	1
9850003	ChooseCrossingFastestStrategy	R2L	2972	5	3
9850001	ChooseCrossingFastestStrategy	R2L	2972	4	2
3710001	ChooseCrossingFastestStrategy	L2R	1130	4	1
3710002	ChooseCrossingFastestStrategy	R2L	1130	3	2
3710003	ChooseCrossingFastestStrategy	R2L	1131	4	2
5160002	ChooseCrossingFastestStrategy	L2R	1565	2	3
5160003	ChooseCrossingFastestStrategy	R2L	1565	3	2
5160001	ChooseCrossingFastestStrategy	L2R	1565	4	1
6950002	ChooseCrossingFastestStrategy	R2L	2103	1	2
8060002	ChooseCrossingFastestStrategy	L2R	2435	2	1
6950003	ChooseCrossingFastestStrategy	L2R	2102	2	1
8060003	ChooseCrossingFastestStrategy	R2L	2435	3	3
6950001	ChooseCrossingFastestStrategy	R2L	2102	1	2
8060001	ChooseCrossingFastestStrategy	R2L	2435	3	2
1920001	ChooseCrossingFastestStrategy	L2R	593	5	1
810001	ChooseCrossingFastestStrategy	R2L	260	5	2
810002	ChooseCrossingFastestStrategy	L2R	260	3	1
1920003	ChooseCrossingFastestStrategy	R2L	593	3	2
810003	ChooseCrossingFastestStrategy	R2L	260	5	3
1920002	ChooseCrossingFastestStrategy	L2R	594	4	1
1150001	ChooseCrossingFastestStrategy	L2R	362	4	1
3370003	ChooseCrossingFastestStrategy	R2L	1028	3	2
